id,first_name,second_name,web_name,team,position,cost,total_points,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,form_rank,points_per_game_rank,selected_rank,starts_per_90,clean_sheets_per_90
202,Rob,Holding,Holding,7,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,525,468,483,458,0,0
203,Will,Hughes,Hughes,7,3,4.9,3,0.00,0.08,0.08,3.79,177,0,0,0,4,0,0,0,1,0,0,0,16,22.4,18.4,6.0,4.7,2,0.0,0.0,0.04,0.04,1.93,2.03,278,348,322,540,1.02,0.0
205,Daichi,Kamada,Kamada,7,3,5.3,5,0.21,0.13,0.34,3.19,209,0,0,0,4,0,0,0,1,0,0,0,23,26.8,66.8,33.0,12.7,2,0.09,0.0,0.06,0.15,1.37,1.72,177,213,269,336,0.86,0.0
206,Jefferson,Lerma Solís,Lerma,7,3,4.9,3,0.02,0.33,0.35,1.78,78,0,0,1,1,0,0,0,1,0,0,0,12,9.6,15.7,2.0,2.8,1,0.02,0.0,0.38,0.4,2.05,1.15,285,290,236,505,1.15,1.15
207,Jean-Philippe,Mateta,Mateta,7,4,7.4,18,1.68,0.25,1.93,4.99,293,2,0,0,6,0,0,0,0,0,0,3,64,67.2,34.3,73.0,17.3,4,0.52,0.0,0.08,0.6,1.53,1.84,19,23,58,83,1.23,0.0
208,Matheus,França de Oliveira,M.França,7,3,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,563,492,507,211,0,0
209,Remi,Matthews,Matthews,7,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,591,398,418,205,0,0
210,Tyrick,Mitchell,Mitchell,7,2,4.9,8,0.24,0.77,1.01,6.48,358,0,1,0,7,0,0,0,0,0,0,0,48,86.8,115.3,36.0,23.8,4,0.06,0.0,0.19,0.25,1.63,1.76,306,127,176,152,1.01,0.0
211,Daniel,Muñoz,Muñoz,7,2,5.0,7,0.15,0.32,0.47,6.47,350,0,1,0,7,0,0,0,1,0,0,0,26,59.4,59.1,30.0,14.9,4,0.04,0.0,0.08,0.12,1.66,1.8,232,255,207,103,1.03,0.0
212,David,Ozoh,Ozoh,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,478,558,567,653,0,0
213,Jesurun,Rak-Sakyi,Rak-Sakyi,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,426,523,535,465,0,0
214,Jeffrey,Schlupp,Schlupp,7,3,4.9,3,0.00,0.00,0.00,0.55,12,0,0,0,0,0,0,0,0,0,0,0,9,2.0,1.1,0.0,0.3,0,0.0,0.0,0.0,0.0,4.12,0.0,275,243,320,466,0.0,0.0
215,Joel,Ward,Ward,7,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,510,460,477,423,0,0
216,Adam,Wharton,Wharton,7,3,4.9,8,0.13,0.34,0.47,5.53,343,0,0,0,6,0,0,0,0,0,0,0,70,65.2,81.0,32.0,17.8,4,0.03,0.0,0.09,0.12,1.45,1.57,326,145,180,280,1.05,0.0
445,Matt,Turner,Turner,7,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,610,411,430,20,0,0
585,Ismaïla,Sarr,I.Sarr,7,3,5.9,7,0.18,0.62,0.80,0.78,55,0,1,0,1,0,0,0,0,0,0,0,26,8.8,48.1,24.0,8.1,0,0.29,0.0,1.01,1.3,1.28,1.64,89,159,216,360,0.0,0.0
644,Franco,Umeh-Chibueze,Umeh-Chibueze,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,495,571,580,581,0,0
645,Justin,Devenny,Devenny,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,445,533,545,630,0,0
646,Asher,Agbinone,Agbinone,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,500,575,584,564,0,0
647,Kaden,Rodney,Rodney,7,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,476,556,565,589,0,0
650,Maxence,Lacroix,Lacroix,7,2,4.5,1,0.00,0.04,0.04,1.23,90,0,0,0,2,0,0,0,0,0,0,0,5,16.0,11.8,2.0,3.0,1,0.0,0.0,0.04,0.04,1.23,2.0,418,237,301,556,1.0,0.0
156,Armando,Broja,Broja,8,4,5.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,120,643,645,470,0,0
217,Abdoulaye,Doucouré,A.Doucoure,8,3,5.3,4,0.21,0.02,0.23,4.33,125,0,0,0,7,0,0,0,0,0,0,0,9,5.2,6.5,14.0,2.6,2,0.15,0.0,0.01,0.16,3.12,5.04,172,298,253,318,1.44,0.0
218,Norberto Bercique,Gomes Betuncal,Beto,8,4,5.0,4,0.00,0.00,0.00,1.85,43,0,0,0,4,0,0,0,0,0,0,0,6,1.2,0.3,0.0,0.2,0,0.0,0.0,0.0,0.0,3.87,8.37,246,256,342,216,0.0,0.0
219,Jarrad,Branthwaite,Branthwaite,8,2,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,320,603,610,210,0,0
220,Dominic,Calvert-Lewin,Calvert-Lewin,8,4,5.9,22,1.12,0.41,1.53,6.66,323,2,1,0,9,0,0,0,0,0,0,3,67,85.8,19.1,97.0,20.2,4,0.31,0.0,0.11,0.42,1.86,2.51,87,11,23,100,1.11,0.0
221,Séamus,Coleman,Coleman,8,2,4.4,1,0.62,0.01,0.63,2.22,90,0,0,0,3,0,0,0,0,0,0,0,-1,16.6,1.1,21.0,3.9,1,0.62,0.0,0.01,0.63,2.22,3.0,512,327,285,548,1.0,0.0
222,Idrissa,Gueye,Gana,8,3,4.9,8,0.20,0.08,0.28,7.48,333,0,0,0,12,0,0,0,0,0,0,0,34,39.8,10.3,26.0,7.6,4,0.05,0.0,0.02,0.07,2.02,3.24,273,142,174,492,1.08,0.0
223,James,Garner,Garner,8,3,5.0,2,0.00,0.05,0.05,1.75,64,0,0,0,3,0,0,0,0,0,0,0,13,18.8,15.4,0.0,3.4,0,0.0,0.0,0.07,0.07,2.46,4.22,228,295,184,595,0.0,0.0
224,Jack,Harrison,Harrison,8,3,5.4,7,0.79,0.47,1.26,6.64,293,0,0,0,9,0,0,0,0,0,0,0,45,41.4,78.2,60.0,17.7,4,0.24,0.0,0.14,0.38,2.04,2.76,152,178,212,409,1.23,0.0
225,Mason,Holgate,Holgate,8,2,4.0,1,0.00,0.00,0.00,0.07,5,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.26,18.0,596,401,276,283,0.0,0.0
226,Tim,Iroegbunam,Iroegbunam,8,3,4.5,6,0.21,0.08,0.29,7.89,350,0,0,0,13,0,0,0,2,0,0,0,24,39.4,26.6,29.0,9.5,4,0.05,0.0,0.02,0.07,2.03,3.34,446,200,231,173,1.03,0.0
227,João,Neves Virgínia,J.Virginia,8,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,609,410,429,244,0,0
228,Michael,Keane,Keane,8,2,4.0,8,0.26,0.02,0.28,8.20,360,1,0,0,13,0,0,0,1,0,0,0,8,95.2,11.5,42.0,14.9,4,0.06,0.0,0.0,0.06,2.05,3.25,582,121,163,74,1.0,0.0
229,Neal,Maupay,Maupay,8,4,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,281,588,596,226,0,0
230,Dwight,McNeil,McNeil,8,3,5.4,22,0.11,2.42,2.52,8.20,360,1,2,0,13,0,0,0,0,0,0,3,113,126.0,264.0,32.0,42.3,4,0.03,0.0,0.6,0.63,2.05,3.25,156,10,21,150,1.0,0.0
231,Vitalii,Mykolenko,Mykolenko,8,2,4.4,3,0.00,0.06,0.06,6.45,295,0,0,0,10,0,0,0,0,0,0,0,-1,44.4,17.8,4.0,6.6,4,0.0,0.0,0.02,0.02,1.97,3.05,542,278,382,80,1.22,0.0
232,Iliman,Ndiaye,Ndiaye,8,4,5.4,5,0.30,0.07,0.37,3.56,222,0,0,1,6,0,0,0,1,0,0,0,17,38.6,5.9,59.0,10.3,2,0.12,0.0,0.03,0.15,1.44,2.43,158,215,270,327,0.81,0.41
234,Nathan,Patterson,Patterson,8,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,550,484,499,605,0,0
235,Jordan,Pickford,Pickford,8,1,4.9,6,0.00,0.03,0.03,8.20,360,0,0,0,13,0,0,0,0,0,13,0,9,106.4,0.1,0.0,10.6,4,0.0,3.25,0.01,0.01,2.05,3.25,279,169,235,46,1.0,0.0
236,James,Tarkowski,Tarkowski,8,2,4.9,2,0.37,0.23,0.60,8.20,360,0,0,0,13,0,0,0,1,0,0,0,-14,70.6,32.5,38.0,14.2,4,0.09,0.0,0.06,0.15,2.05,3.25,269,287,395,184,1.0,0.0
237,Youssef,Ramalho Chermiti,Y. Chermiti,8,4,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,250,625,628,614,0,0
238,Ashley,Young,Young,8,2,4.5,-2,0.00,0.18,0.18,3.35,155,0,0,0,6,0,0,0,1,1,0,0,-14,24.4,15.8,0.0,4.0,2,0.0,0.0,0.1,0.1,1.95,3.48,346,494,659,403,1.16,0.0
577,Jesper,Lindstrøm,Lindstrøm,8,3,5.3,2,0.04,0.01,0.05,1.08,42,0,0,0,2,0,0,0,0,0,0,0,5,9.6,5.3,17.0,3.2,0,0.09,0.0,0.02,0.11,2.31,4.29,179,299,351,469,0.0,0.0
582,Jake,O'Brien,O'Brien,8,2,4.8,0,0.00,0.00,0.00,0.72,26,0,0,0,1,0,0,0,1,0,0,0,-2,4.0,0.4,0.0,0.4,0,0.0,0.0,0.0,0.0,2.49,3.46,339,584,593,364,0.0,0.0
603,Harrison,Armstrong,Armstrong,8,3,4.5,1,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.1,2.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,505,344,313,339,0.0,0.0
614,Jenson,Metcalfe,Metcalfe,8,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,453,538,550,627,0,0
624,Asmir,Begovic,Begovic,8,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,574,385,406,388,0,0
627,Roman,Dixon,Dixon,8,2,4.0,0,0.00,0.00,0.00,2.43,90,0,0,0,4,0,0,0,0,0,0,0,0,15.4,0.3,0.0,1.6,1,0.0,0.0,0.0,0.0,2.43,4.0,636,433,452,513,1.0,0.0
651,Orel,Mangala,Mangala,8,3,5.0,1,0.09,0.00,0.09,0.72,26,0,0,0,1,0,0,0,0,0,0,0,3,1.6,0.3,6.0,0.8,0,0.31,0.0,0.0,0.31,2.49,3.46,201,252,338,645,0.0,0.0
10,Reiss,Nelson,Nelson,9,3,5.0,1,0.08,0.01,0.09,0.35,26,0,0,0,1,0,0,0,1,0,0,0,5,9.6,1.7,28.0,3.9,0,0.28,0.0,0.03,0.31,1.21,3.46,205,359,399,487,0.0,0.0
19,Emile,Smith Rowe,Smith Rowe,9,3,5.7,22,0.92,0.70,1.62,2.62,274,1,1,2,2,0,0,0,0,0,0,4,80,72.8,54.7,56.0,18.4,4,0.3,0.0,0.23,0.53,0.86,0.66,102,14,22,11,1.31,0.66
191,Joachim,Andersen,Andersen,9,2,4.4,2,0.05,0.03,0.08,2.35,180,0,0,0,3,0,0,0,1,0,0,0,18,42.2,3.7,11.0,5.7,2,0.02,0.0,0.02,0.04,1.18,1.5,527,277,289,39,1.0,0.0
239,Adama,Traoré,Adama,9,3,5.0,19,1.02,0.79,1.81,3.12,325,1,1,1,3,0,0,0,1,0,0,3,76,86.8,94.9,103.0,28.5,4,0.28,0.0,0.22,0.5,0.86,0.83,198,25,43,95,1.11,0.28
240,Andreas,Hoelgebaum Pereira,Andreas,9,3,5.4,8,0.27,1.04,1.31,3.04,346,0,0,1,3,0,0,0,1,0,0,0,54,35.0,227.4,22.0,28.5,4,0.07,0.0,0.27,0.34,0.79,0.78,144,130,190,118,1.04,0.26
241,Calvin,Bassey,Bassey,9,2,4.5,7,0.18,0.03,0.21,4.25,360,0,0,0,4,0,0,0,1,0,0,0,36,53.6,3.8,14.0,7.1,4,0.04,0.0,0.01,0.05,1.06,1.0,404,140,198,268,1.0,0.0
242,Steven,Benda,Benda,9,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,617,417,436,253,0,0
243,Tom,Cairney,Cairney,9,3,4.9,2,0.00,0.18,0.18,1.63,67,0,0,0,2,0,0,0,2,0,0,0,15,12.0,28.0,4.0,4.6,0,0.0,0.0,0.24,0.24,2.19,2.69,272,288,396,545,0.0,0.0
244,Timothy,Castagne,Castagne,9,2,4.3,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,566,456,474,176,0,0
245,Issa,Diop,Diop,9,2,4.5,6,0.17,0.02,0.19,3.49,270,0,0,0,3,0,0,0,0,0,0,0,23,46.6,12.3,13.0,7.2,3,0.06,0.0,0.01,0.07,1.16,1.0,392,197,169,314,1.0,0.0
246,Luke,Harris,Harris,9,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,471,552,561,629,0,0
247,Alex,Iwobi,Iwobi,9,3,5.5,15,0.32,0.73,1.05,3.82,331,1,0,1,3,0,0,0,0,0,0,1,62,75.4,79.1,73.0,22.7,4,0.09,0.0,0.2,0.29,1.04,0.82,109,51,84,187,1.09,0.27
248,Bernd,Leno,Leno,9,1,5.0,11,0.00,0.00,0.00,4.25,360,0,0,0,4,0,0,0,0,0,12,0,52,101.0,0.0,0.0,10.1,4,0.0,3.0,0.0,0.0,1.06,1.0,188,114,123,112,1.0,0.0
249,Saša,Lukić,Lukić,9,3,5.0,7,0.00,0.06,0.06,3.16,331,0,0,1,3,0,0,0,2,0,0,0,47,41.2,22.1,2.0,6.5,4,0.0,0.0,0.02,0.02,0.86,0.82,214,175,206,503,1.09,0.27
250,Kevin,Mbabu,Mbabu,9,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,584,391,411,302,0,0
251,Rodrigo,Muniz Carvalho,Muniz,9,4,6.0,7,1.03,0.02,1.05,2.72,251,0,0,1,3,0,0,0,0,0,0,0,26,19.8,41.8,123.0,18.4,3,0.37,0.0,0.01,0.38,0.98,1.08,83,185,217,63,1.08,0.36
252,Raúl,Jiménez,Raúl,9,4,5.4,12,0.30,0.04,0.34,1.53,105,1,0,1,1,0,0,0,0,0,0,3,40,48.0,23.0,73.0,14.6,1,0.26,0.0,0.03,0.29,1.31,0.86,139,71,108,223,0.86,0.86
253,Tim,Ream,Ream,9,2,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,354,497,511,623,0,0
254,Harrison,Reed,Reed,9,3,4.9,4,0.00,0.09,0.09,1.22,12,0,0,0,1,0,0,0,0,0,0,0,18,6.2,15.6,2.0,2.3,0,0.0,0.0,0.68,0.68,9.15,7.5,286,244,323,534,0.0,0.0
255,Antonee,Robinson,Robinson,9,2,4.7,15,0.00,0.36,0.36,4.25,360,0,2,0,4,0,0,0,1,0,0,2,77,136.2,72.3,6.0,21.5,4,0.0,0.0,0.09,0.09,1.06,1.0,341,47,79,17,1.0,0.0
256,Jay,Stansfield,Stansfield,9,4,5.0,1,0.00,0.00,0.00,0.67,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.3,0.0,249,624,343,489,0.0,0.0
257,Kenny,Tete,Tete,9,2,4.5,8,0.41,0.05,0.46,4.25,360,0,0,0,4,0,0,0,0,0,0,0,25,49.8,24.2,41.0,11.5,4,0.1,0.0,0.01,0.11,1.06,1.0,375,138,167,271,1.0,0.0
258,Carlos Vinícius,Alves Morais,Vinicius,9,4,5.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,231,614,620,255,0,0
259,Harry,Wilson,Wilson,9,3,5.4,2,0.00,0.02,0.02,1.23,36,0,0,0,1,0,0,0,1,0,0,0,7,0.2,5.2,12.0,1.6,0,0.0,0.0,0.05,0.05,3.08,2.5,142,367,389,412,0.0,0.0
579,Ryan,Sessegnon,Sessegnon,9,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,529,470,485,400,0,0
586,Jorge,Cuenca Barreno,J.Cuenca,9,2,4.4,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,551,485,500,509,0,0
604,Josh,King,King,9,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,499,574,583,440,0,0
605,Martial,Godo,Godo,9,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,494,570,579,546,0,0
622,Sander,Berge,Berge,9,3,5.0,2,0.00,0.01,0.01,0.42,42,0,0,0,1,0,0,0,0,0,0,0,10,12.6,32.0,0.0,4.4,0,0.0,0.0,0.02,0.02,0.9,2.14,212,294,340,596,0.0,0.0
260,Ali,Al-Hamadi,Al-Hamadi,10,4,5.0,1,0.00,0.02,0.02,0.66,32,0,0,0,1,0,0,0,2,0,0,0,0,4.0,11.5,4.0,2.0,0,0.0,0.0,0.06,0.06,1.86,2.81,242,619,402,282,0.0,0.0
261,Elkan,Baggott,Baggott,10,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,648,443,462,580,0,0
262,Nathan,Broadhead,Broadhead,10,3,4.9,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,292,592,600,626,0,0
263,Cameron,Burgess,Burgess,10,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,586,393,413,307,0,0
264,Wes,Burns,Burns,10,3,4.9,1,0.00,0.01,0.01,1.68,114,0,0,0,0,0,0,0,1,0,0,0,2,1.6,5.8,2.0,0.6,2,0.0,0.0,0.01,0.01,1.33,0.0,284,349,397,539,1.58,0.0
265,Conor,Chaplin,Chaplin,10,3,5.3,5,0.00,0.02,0.02,1.70,72,0,0,0,1,0,0,0,0,0,0,0,24,6.4,3.0,2.0,1.2,1,0.0,0.0,0.02,0.02,2.12,1.25,175,259,268,399,1.25,0.0
266,Harry,Clarke,H.Clarke,10,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,611,412,431,583,0,0
267,Leif,Davis,Davis,10,2,4.5,14,0.07,0.48,0.55,8.60,360,0,1,1,7,0,0,0,0,0,0,2,44,71.8,64.9,13.0,15.0,4,0.02,0.0,0.12,0.14,2.15,1.75,428,45,90,141,1.0,0.25
268,Liam,Delap,Delap,10,4,5.5,12,0.42,0.01,0.43,7.49,293,1,0,0,6,0,0,0,0,0,0,1,31,46.2,37.9,54.0,13.7,4,0.13,0.0,0.0,0.13,2.3,1.84,125,86,112,188,1.23,0.0
269,George,Edmundson,Edmundson,10,2,4.0,1,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,604,323,277,419,0.0,0.0
270,Jacob,Greaves,Greaves,10,2,4.0,9,0.12,0.00,0.12,8.60,360,0,0,1,7,0,0,0,0,0,0,0,44,91.2,1.5,39.0,13.2,4,0.03,0.0,0.0,0.03,2.15,1.75,624,110,151,130,1.0,0.25
271,Marcus,Myers-Harness,Harness,10,3,4.9,2,0.00,0.05,0.05,1.36,43,0,0,0,2,0,0,0,0,0,0,0,4,9.4,1.9,6.0,1.7,0,0.0,0.0,0.1,0.1,2.85,4.19,289,351,325,602,0.0,0.0
272,George,Hirst,Hirst,10,4,5.4,1,0.00,0.00,0.00,0.44,31,0,0,0,0,0,0,0,0,0,0,0,3,1.2,10.3,2.0,1.4,0,0.0,0.0,0.0,0.0,1.28,0.0,153,370,357,599,0.0,0.0
273,Cameron,Humphreys,Humphreys,10,3,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,475,555,564,573,0,0
274,Omari,Giraud-Hutchinson,Hutchinson,10,3,5.4,7,0.36,0.04,0.40,8.35,352,0,0,1,7,0,0,0,2,0,0,0,34,20.8,11.7,46.0,7.9,4,0.09,0.0,0.01,0.1,2.13,1.79,162,156,213,267,1.02,0.26
275,Ben,Johnson,Johnson,10,2,4.0,3,0.00,0.20,0.20,5.53,123,0,1,0,6,0,0,0,0,0,0,0,-3,42.4,17.8,0.0,6.0,1,0.0,0.0,0.15,0.15,4.05,4.39,608,224,223,90,0.73,0.0
276,Freddie,Ladapo,Ladapo,10,4,4.5,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,358,498,512,175,0,0
277,Massimo,Luongo,Luongo,10,3,4.5,5,0.00,0.00,0.00,4.90,141,0,0,0,4,0,0,0,0,0,0,0,19,23.8,4.0,0.0,2.8,2,0.0,0.0,0.0,0.0,3.13,2.55,360,229,218,230,1.28,0.0
278,Sam,Morsy,Morsy,10,3,4.9,6,0.00,0.34,0.34,8.35,353,0,0,1,7,0,0,0,3,0,0,0,44,67.4,40.1,2.0,11.0,4,0.0,0.0,0.09,0.09,2.13,1.78,271,203,234,394,1.02,0.25
279,Corrie,Ndaba,Ndaba,10,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,615,415,434,634,0,0
280,Cieran,Slicker,Slicker,10,1,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,618,418,437,208,0,0
281,Jack,Taylor,Taylor,10,3,4.9,2,0.02,0.01,0.03,1.36,43,0,0,0,2,0,0,0,0,0,0,0,8,10.2,0.9,2.0,1.3,0,0.04,0.0,0.02,0.06,2.85,4.19,305,354,329,561,0.0,0.0
282,Axel,Tuanzebe,Tuanzebe,10,2,4.0,9,0.07,0.02,0.09,8.02,341,0,0,1,7,0,0,0,0,0,0,0,41,81.8,29.4,4.0,11.5,4,0.02,0.0,0.01,0.03,2.12,1.85,594,109,150,126,1.06,0.26
283,Christian,Walton,Walton,10,1,4.5,2,0.00,0.00,0.00,2.65,90,0,0,0,2,0,0,0,0,0,3,0,9,28.2,0.0,0.0,2.8,1,0.0,3.0,0.0,0.0,2.65,2.0,361,500,165,351,1.0,0.0
284,Luke,Woolfenden,Woolfenden,10,2,4.0,2,0.03,0.00,0.03,6.94,270,0,0,0,7,0,0,0,1,0,0,0,16,58.2,1.3,6.0,6.6,3,0.01,0.0,0.0,0.01,2.31,2.33,607,273,386,149,1.0,0.0
359,Kalvin,Phillips,Phillips,10,3,5.0,4,0.00,0.04,0.04,2.53,159,0,0,1,1,0,0,0,1,0,0,0,16,20.4,19.6,0.0,4.0,2,0.0,0.0,0.02,0.02,1.43,0.57,196,207,182,464,1.13,0.57
568,Arijanet,Muric,Muric,10,1,4.4,14,0.00,0.00,0.00,5.95,270,0,0,1,5,0,0,0,0,0,10,3,37,76.2,0.0,0.0,7.7,3,0.0,3.33,0.0,0.0,1.98,1.67,547,35,51,236,1.0,0.33
583,Conor,Townsend,Townsend,10,2,4.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,583,390,410,266,0,0
611,Sam,Szmodics,Szmodics,10,3,6.0,10,0.29,0.03,0.32,5.90,225,1,0,0,4,0,0,0,1,0,0,0,31,40.6,13.0,11.0,6.5,3,0.12,0.0,0.01,0.13,2.36,1.6,78,101,141,264,1.2,0.0
619,Jens,Cajuste,Cajuste,10,3,4.5,1,0.00,0.00,0.00,0.07,20,0,0,0,0,0,0,0,0,0,0,0,6,5.4,11.7,0.0,1.7,0,0.0,0.0,0.0,0.0,0.32,0.0,427,338,303,526,0.0,0.0
630,Dara,O'Shea,O'Shea,10,2,4.0,7,0.06,0.00,0.06,1.66,90,0,0,1,0,0,0,0,0,0,0,1,30,41.6,0.0,9.0,5.1,1,0.06,0.0,0.0,0.06,1.66,0.0,605,76,8,288,1.0,1.0
631,Jack,Clarke,J.Clarke,10,3,5.5,2,0.11,0.01,0.12,0.48,40,0,0,0,0,0,0,0,0,0,0,0,4,1.6,0.9,7.0,0.7,0,0.25,0.0,0.02,0.27,1.08,0.0,122,264,361,579,0.0,0.0
632,Chiedozie,Ogbene,Ogbene,10,3,5.0,3,0.00,0.02,0.02,1.39,118,0,0,0,1,0,0,0,0,0,0,0,12,14.0,17.0,10.0,4.1,1,0.0,0.0,0.02,0.02,1.06,0.76,225,188,238,604,0.76,0.0
